type,assignment_id,assignment_name,teacher_name,error_message,response_code,processed_date
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:52.802581
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:39.629159
Submission,4be93c2d-f19b-4952-bb57-a286e18a85a1,Performance Task ,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0CJ",400,2025-09-22 06:04:49.742520
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-23 06:05:32.193137
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:49.014478
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:51.957214
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:48.117192
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:51.388200
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:36.787235
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-23 06:05:34.402445
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:52.058892
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:44.748137
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:51.510681
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:51.566544
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:38.053069
Submission,44564b7c-4741-492d-814e-e34557649213,HW: Bring in an Artifact,Tim Jones,"Student is not enrolled in this section: Section OID=MST000000kxMsA, Student OID=STD000000k17NF",400,2025-09-23 06:05:29.871255
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-23 06:05:33.829278
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:48.815440
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:50.556741
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:42.705708
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-23 06:05:34.204205
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:49.546103
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:49.365502
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:51.214344
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:50.915331
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:43.520698
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:54.279301
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:40.159469
Submission,f31825c3-b436-4124-aacf-5925198afc08,HW 9.5,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxUB0, Student OID=STD000000je0AH",400,2025-09-22 06:04:47.294830
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:41.267288
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:45.985637
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:50.736315
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:52.422991
Submission,44c33ca7-747b-4d27-961c-dce0f1229c6a,HW: Bring in an Artifact,Tim Jones,"Student is not enrolled in this section: Section OID=MST000000kxN7O, Student OID=STD000000je05e",400,2025-09-23 06:05:35.528061
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:41.194438
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:52.598293
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-23 06:05:38.966200
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:52.199046
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:51.036576
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:49.879084
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:41.632840
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:37.136751
Submission,775cddb7-1be8-41c5-99e4-59682baeb39b,HW 9/4,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0HH",400,2025-09-22 06:04:51.194863
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:50.073423
Submission,441d6986-0273-4521-89f6-58c5d29af501,Who Are You?,Tim Jones,"Student is not enrolled in this section: Section OID=MST000000kxMsA, Student OID=STD000000je0CJ",400,2025-09-23 06:05:28.964824
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:39.878089
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:43.171395
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:52.160691
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:54.902971
Submission,524a8e23-dd69-439e-ad68-917759cfcdb4,1.3 - Origin Stories,Tim Jones,"Student is not enrolled in this section: Section OID=MST000000kxMsA, Student OID=STD000000k17NF",400,2025-09-23 06:05:23.257993
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:40.611950
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:52.785618
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:45.030478
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:44.241280
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:45.236499
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:55.082337
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:48.186171
Submission,4f1ef60d-f85c-4d22-8d66-cf0202e5ffce,Extra Practice for Diagnostic,Robert Flynn,no GradebookColumnDefinition for lineItemId=4f1ef60d-f85c-4d22-8d66-cf0202e5ffce,400,2025-09-22 06:04:50.195718
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:50.427508
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:49.393179
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:48.148670
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:44.184458
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:43.137267
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:41.905203
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:55.516397
Submission,71ac2184-286e-4d4f-9fa4-3c5c0c584d9a,Beginning of the Year Survey,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0HH",400,2025-09-22 06:04:42.265472
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:44.351433
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:51.718694
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:52.460884
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:48.830942
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:36.788933
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:43.613192
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:41.198332
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:45.292233
Submission,8bfb3481-8d43-46bd-9a54-27fe5a293954,Syllabus,Michael Poe,"Student is not enrolled in this section: Section OID=MST000000kxOfH, Student OID=STD000000k17Mm",400,2025-09-23 06:05:30.886166
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:42.687339
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:42.131320
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:42.894189
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:45.950100
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:41.716722
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:50.350451
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:38.973119
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:52.751256
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:53.854478
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:45.769515
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:55.378131
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:40.077538
Submission,4822d85d-1a1a-4455-997c-4b3c84a18eb8,Performance Task ,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxUB0, Student OID=STD000000je0AH",400,2025-09-22 06:04:46.807561
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-23 06:05:22.710884
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:54.343684
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-23 06:05:39.039483
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:52.612796
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:49.213825
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:39.880325
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:50.744128
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:54.489076
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-23 06:05:35.517311
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:44.663031
Submission,4be93c2d-f19b-4952-bb57-a286e18a85a1,Performance Task ,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0Aq",400,2025-09-22 06:04:52.521842
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:53.680093
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:40.027298
Submission,3bdc117e-77eb-4cd5-a230-abf857016b07,1.1-1.3 Quiz,Robert Flynn,no GradebookColumnDefinition for lineItemId=3bdc117e-77eb-4cd5-a230-abf857016b07,400,2025-09-22 06:04:40.786222
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:49.452717
Submission,45eaaa1a-b9d7-4ac1-901c-5bf85189f50d,Maslow's Hierarchy,Tim Jones,"Student is not enrolled in this section: Section OID=MST000000kxMsA, Student OID=STD000000je0CJ",400,2025-09-23 06:05:26.694395
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:39.685200
Submission,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=160906f6-2d66-4d33-bfd1-d20ad10221e7,400,2025-09-23 06:05:31.467322
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:40.251514
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:50.354623
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-23 06:05:25.347792
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:43.427621
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:47.463576
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:48.720098
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:41.006210
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:47.617285
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:40.438426
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:55.548234
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:37.756418
Submission,137111ec-c9d5-46cb-b0f3-04ae97543188,Extra Practice for Diagnostic,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0CJ",400,2025-09-22 06:04:48.389761
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:45.370536
Submission,137111ec-c9d5-46cb-b0f3-04ae97543188,Extra Practice for Diagnostic,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je09i",400,2025-09-22 06:04:40.352629
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:38.408819
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:48.655475
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:41.728934
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:45.537860
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:52.655611
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:36.669528
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:48.553056
